Timestamp,Ppkg,Tdie,Tair_in,Tair_out,Tpsu1,Tpsu2
2025-06-06 22:10:42,60.37,50.88,18.49,28.03,31.72,32.13
2025-06-06 22:10:43,60.0,49.75,18.51,28.01,31.78,32.13
2025-06-06 22:10:44,60.01,48.88,18.52,27.98,31.77,32.17
2025-06-06 22:10:45,60.0,48.12,18.52,27.97,31.77,32.13
2025-06-06 22:10:46,59.89,47.5,18.51,27.95,31.77,32.13
2025-06-06 22:10:47,60.15,46.88,18.49,27.93,31.79,32.15
2025-06-06 22:10:48,60.02,46.38,18.48,27.92,31.81,32.13
2025-06-06 22:10:49,60.0,46.0,18.47,27.92,31.81,32.14
2025-06-06 22:10:50,60.22,45.62,18.46,27.92,31.83,32.14
2025-06-06 22:10:51,60.0,45.38,18.45,27.93,31.84,32.14
2025-06-06 22:10:52,60.07,45.12,18.44,27.94,31.86,32.16
2025-06-06 22:10:53,59.88,44.88,18.43,27.95,31.85,32.13
2025-06-06 22:10:54,59.91,44.62,18.42,27.96,31.81,32.12
2025-06-06 22:10:55,60.0,44.5,18.42,27.97,31.87,32.16
2025-06-06 22:10:56,59.98,44.38,18.42,27.99,31.88,32.13
2025-06-06 22:10:57,60.35,44.25,18.42,28.01,31.86,32.14
2025-06-06 22:10:58,60.0,44.12,18.42,28.02,31.86,32.14
2025-06-06 22:10:59,60.1,44.12,18.42,28.04,31.9,32.19
2025-06-06 22:11:00,59.98,44.0,18.42,28.04,31.9,32.19
2025-06-06 22:11:01,60.0,44.0,18.42,28.05,31.88,32.16
2025-06-06 22:11:02,59.93,44.0,18.42,28.06,31.9,32.19
2025-06-06 22:11:03,60.0,44.0,18.43,28.07,31.93,32.18
2025-06-06 22:11:04,60.21,44.0,18.43,28.08,31.91,32.19
2025-06-06 22:11:05,60.0,44.0,18.42,28.1,31.9,32.2
2025-06-06 22:11:06,60.13,44.0,18.43,28.11,31.86,32.22
2025-06-06 22:11:07,60.0,44.0,18.43,28.12,31.85,32.22
2025-06-06 22:11:08,60.27,44.0,18.43,28.12,31.88,32.21
2025-06-06 22:11:09,60.37,44.0,18.44,28.13,31.86,32.22
2025-06-06 22:11:10,60.0,44.0,18.44,28.14,31.84,32.25
2025-06-06 22:11:11,60.35,44.0,18.44,28.15,31.81,32.24
2025-06-06 22:11:12,60.11,44.12,18.45,28.16,31.85,32.26
2025-06-06 22:11:13,60.0,44.12,18.45,28.16,31.82,32.25
2025-06-06 22:11:14,60.04,44.12,18.45,28.17,31.79,32.29
2025-06-06 22:11:15,60.01,44.12,18.45,28.18,31.78,32.3
2025-06-06 22:11:16,60.0,44.12,18.45,28.2,31.81,32.27
2025-06-06 22:11:17,59.95,44.12,18.45,28.2,31.78,32.29
2025-06-06 22:11:18,60.0,44.12,18.45,28.22,31.81,32.32
2025-06-06 22:11:19,60.36,44.12,18.45,28.23,31.84,32.3
2025-06-06 22:11:20,60.0,44.12,18.44,28.26,31.83,32.33
2025-06-06 22:11:21,60.13,44.25,18.44,28.28,31.79,32.33
2025-06-06 22:11:22,60.11,44.25,18.44,28.3,31.82,32.31
2025-06-06 22:11:23,60.32,44.25,18.43,28.31,31.84,32.33
2025-06-06 22:11:24,60.0,44.25,18.43,28.32,31.84,32.33
2025-06-06 22:11:25,60.02,44.25,18.42,28.31,31.85,32.33
2025-06-06 22:11:26,60.26,44.25,18.43,28.3,31.88,32.35
2025-06-06 22:11:27,60.0,44.25,18.47,28.29,31.87,32.38
2025-06-06 22:11:28,60.0,44.25,18.5,28.29,31.87,32.38
2025-06-06 22:11:29,60.1,44.25,18.54,28.29,31.84,32.36
2025-06-06 22:11:30,60.0,44.38,18.58,28.28,31.88,32.38
2025-06-06 22:11:31,60.03,44.38,18.61,28.28,31.86,32.39
2025-06-06 22:11:32,60.06,44.38,18.64,28.28,31.88,32.43
2025-06-06 22:11:33,60.0,44.38,18.67,28.28,31.86,32.43
2025-06-06 22:11:34,59.83,44.38,18.67,28.26,31.88,32.43
2025-06-06 22:11:35,60.12,44.38,18.66,28.24,31.93,32.4
2025-06-06 22:11:36,60.0,44.38,18.64,28.23,31.91,32.43
2025-06-06 22:11:37,60.08,44.38,18.62,28.22,31.94,32.44
2025-06-06 22:11:38,58.88,44.38,18.61,28.21,31.93,32.43
2025-06-06 22:11:39,60.01,44.38,18.6,28.21,31.96,32.44
2025-06-06 22:11:40,60.19,44.38,18.6,28.2,31.99,32.46
2025-06-06 22:11:41,60.06,44.38,18.59,28.2,32.02,32.46
2025-06-06 22:11:42,60.0,44.38,18.58,28.2,32.01,32.44
2025-06-06 22:11:43,60.17,44.38,18.58,28.2,31.97,32.47
2025-06-06 22:11:44,60.04,44.38,18.58,28.2,32.01,32.47
2025-06-06 22:11:45,60.17,44.38,18.58,28.2,32.02,32.43
2025-06-06 22:11:46,60.0,44.38,18.59,28.2,32.06,32.47
2025-06-06 22:11:47,59.98,44.38,18.58,28.2,32.03,32.44
2025-06-06 22:11:48,59.98,44.38,18.56,28.21,32.05,32.48
2025-06-06 22:11:49,60.0,44.38,18.54,28.21,32.02,32.48
2025-06-06 22:11:50,59.97,44.38,18.53,28.22,31.98,32.48
2025-06-06 22:11:51,60.0,44.5,18.53,28.22,32.06,32.46
2025-06-06 22:11:52,60.48,44.5,18.53,28.22,32.04,32.46
2025-06-06 22:11:53,59.86,44.5,18.54,28.22,32.05,32.48
2025-06-06 22:11:54,60.0,44.5,18.55,28.22,32.05,32.46
2025-06-06 22:11:55,60.36,44.5,18.56,28.23,32.06,32.5
2025-06-06 22:11:56,60.11,44.5,18.56,28.24,32.05,32.51
2025-06-06 22:11:57,60.0,44.5,18.56,28.25,32.03,32.49
2025-06-06 22:11:58,60.15,44.5,18.55,28.27,32.06,32.53
2025-06-06 22:11:59,60.12,44.5,18.54,28.27,32.08,32.5
2025-06-06 22:12:00,60.0,44.5,18.54,28.27,32.06,32.54
2025-06-06 22:12:01,59.76,44.5,18.53,28.27,32.08,32.57
2025-06-06 22:12:02,60.11,44.5,18.53,28.26,32.08,32.54
2025-06-06 22:12:03,59.97,44.5,18.53,28.26,32.08,32.52
2025-06-06 22:12:04,57.27,44.5,18.54,28.26,32.08,32.53
2025-06-06 22:12:05,60.0,44.5,18.54,28.26,32.09,32.55
