Timestamp,Ppkg,Tdie
2025-06-24 21:54:42,60.13,50.12
2025-06-24 21:54:43,59.83,49.38
2025-06-24 21:54:44,59.99,48.62
2025-06-24 21:54:45,60.0,48.0
2025-06-24 21:54:46,60.17,47.5
2025-06-24 21:54:47,59.91,47.0
2025-06-24 21:54:48,59.99,46.62
2025-06-24 21:54:49,59.97,46.38
2025-06-24 21:54:50,60.07,46.12
2025-06-24 21:54:51,60.0,45.88
2025-06-24 21:54:52,60.09,45.62
2025-06-24 21:54:53,60.23,45.5
2025-06-24 21:54:54,59.98,45.38
2025-06-24 21:54:55,60.03,45.25
2025-06-24 21:54:56,60.59,45.12
2025-06-24 21:54:57,19.13,45.25
2025-06-24 21:54:58,18.35,44.75
2025-06-24 21:54:59,22.54,44.38
2025-06-24 21:55:00,23.17,44.12
2025-06-24 21:55:01,19.13,43.75
2025-06-24 21:55:02,26.65,43.5
2025-06-24 21:55:03,18.43,43.5
2025-06-24 21:55:04,24.68,43.25
2025-06-24 21:55:05,19.42,43.12
2025-06-24 21:55:06,17.05,43.0
2025-06-24 21:55:07,23.31,43.12
2025-06-24 21:55:08,22.37,45.38
2025-06-24 21:55:09,31.1,48.5
2025-06-24 21:55:11,26.85,47.75
2025-06-24 21:55:12,24.27,46.88
2025-06-24 21:55:13,20.98,46.25
2025-06-24 21:55:14,26.03,45.75
2025-06-24 21:55:15,19.47,45.12
2025-06-24 21:55:16,24.98,44.75
2025-06-24 21:55:19,17.02,44.25
2025-06-24 21:55:20,20.61,44.0
2025-06-24 21:55:21,31.79,44.12
2025-06-24 21:55:22,29.63,44.0
2025-06-24 21:55:23,25.73,43.75
2025-06-24 21:55:24,29.46,43.62
2025-06-24 21:55:25,70.0,43.75
2025-06-24 21:55:26,70.19,43.88
2025-06-24 21:55:27,70.27,43.88
2025-06-24 21:55:28,70.15,43.88
2025-06-24 21:55:29,70.26,44.0
2025-06-24 21:55:30,70.38,44.0
2025-06-24 21:55:31,70.14,44.0
2025-06-24 21:55:32,70.17,44.0
2025-06-24 21:55:33,70.26,44.12
2025-06-24 21:55:34,70.0,44.12
2025-06-24 21:55:35,70.02,44.12
2025-06-24 21:55:36,70.15,44.12
2025-06-24 21:55:37,70.01,44.25
2025-06-24 21:55:38,70.15,44.25
2025-06-24 21:55:39,70.44,44.25
2025-06-24 21:55:40,70.14,44.38
2025-06-24 21:55:41,70.39,44.38
2025-06-24 21:55:42,70.01,44.38
2025-06-24 21:55:43,70.12,44.38
2025-06-24 21:55:44,70.0,44.5
2025-06-24 21:55:45,70.18,44.5
2025-06-24 21:55:46,70.19,44.5
2025-06-24 21:55:47,70.08,44.5
2025-06-24 21:55:48,70.11,44.5
2025-06-24 21:55:51,80.5,44.75
2025-06-24 21:55:52,80.19,44.75
2025-06-24 21:55:53,80.26,44.88
2025-06-24 21:55:54,80.0,44.88
2025-06-24 21:55:55,80.1,44.88
2025-06-24 21:55:56,80.03,45.0
2025-06-24 21:55:57,80.41,45.0
2025-06-24 21:55:58,80.24,45.0
2025-06-24 21:55:59,80.55,45.12
2025-06-24 21:56:00,80.08,45.12
2025-06-24 21:56:01,79.97,45.12
2025-06-24 21:56:02,80.27,45.12
2025-06-24 21:56:03,80.07,45.25
2025-06-24 21:56:04,80.13,45.25
2025-06-24 21:56:05,80.0,45.25
2025-06-24 21:56:06,80.55,45.38
2025-06-24 21:56:07,80.09,45.38
2025-06-24 21:56:08,80.0,45.38
2025-06-24 21:56:09,80.41,45.5
2025-06-24 21:56:10,80.58,45.5
2025-06-24 21:56:11,80.34,45.5
2025-06-24 21:56:12,80.03,45.62
2025-06-24 21:56:13,80.1,45.62
2025-06-24 21:56:14,80.32,45.62
2025-06-24 21:56:15,80.16,45.62
2025-06-24 21:56:16,80.0,45.75
2025-06-24 21:56:17,80.34,45.75
2025-06-24 21:56:18,80.29,45.75
2025-06-24 21:56:19,80.1,45.75
2025-06-24 21:56:20,80.0,45.88
2025-06-24 21:56:23,90.27,47.12
2025-06-24 21:56:24,90.24,47.25
2025-06-24 21:56:25,90.28,47.25
2025-06-24 21:56:26,90.0,47.25
2025-06-24 21:56:27,90.22,47.38
2025-06-24 21:56:28,90.42,47.38
2025-06-24 21:56:29,90.41,47.38
2025-06-24 21:56:30,90.06,47.5
2025-06-24 21:56:31,90.07,47.5
2025-06-24 21:56:32,90.34,47.5
2025-06-24 21:56:33,90.07,47.5
2025-06-24 21:56:34,90.24,47.62
2025-06-24 21:56:35,90.14,47.62
2025-06-24 21:56:36,90.35,47.62
2025-06-24 21:56:37,90.0,47.62
2025-06-24 21:56:38,90.19,47.62
2025-06-24 21:56:39,90.36,47.75
2025-06-24 21:56:40,90.59,47.75
2025-06-24 21:56:41,90.47,47.75
2025-06-24 21:56:42,90.39,47.75
2025-06-24 21:56:43,90.38,47.75
2025-06-24 21:56:44,90.35,47.75
2025-06-24 21:56:45,90.02,47.75
2025-06-24 21:56:46,90.31,47.88
2025-06-24 21:56:47,90.17,47.88
2025-06-24 21:56:48,90.0,47.88
2025-06-24 21:56:49,90.33,47.88
2025-06-24 21:56:50,90.55,48.0
2025-06-24 21:56:51,90.16,48.12
2025-06-24 21:56:52,90.07,48.12
2025-06-24 21:56:55,100.63,50.5
2025-06-24 21:56:56,100.16,50.5
2025-06-24 21:56:57,100.46,50.5
2025-06-24 21:56:58,100.28,50.62
2025-06-24 21:56:59,99.99,50.62
2025-06-24 21:57:00,100.06,50.75
2025-06-24 21:57:01,100.56,50.75
2025-06-24 21:57:02,100.31,50.75
2025-06-24 21:57:03,100.78,50.88
2025-06-24 21:57:04,100.26,51.0
2025-06-24 21:57:05,100.13,51.0
2025-06-24 21:57:06,100.79,51.0
2025-06-24 21:57:07,100.38,51.0
2025-06-24 21:57:08,100.24,51.0
2025-06-24 21:57:09,100.0,51.12
2025-06-24 21:57:10,100.85,51.12
2025-06-24 21:57:11,100.05,51.12
2025-06-24 21:57:12,100.37,51.25
2025-06-24 21:57:13,100.26,51.25
2025-06-24 21:57:14,100.2,51.38
2025-06-24 21:57:15,100.42,51.5
2025-06-24 21:57:16,100.59,51.5
2025-06-24 21:57:17,100.59,51.5
2025-06-24 21:57:18,100.58,51.5
2025-06-24 21:57:19,100.39,51.5
2025-06-24 21:57:20,100.0,51.5
2025-06-24 21:57:21,100.42,51.5
2025-06-24 21:57:22,100.48,51.5
2025-06-24 21:57:23,100.69,51.62
2025-06-24 21:57:24,100.3,51.75
2025-06-24 21:57:27,110.49,54.12
2025-06-24 21:57:28,109.85,54.25
2025-06-24 21:57:29,110.44,54.38
2025-06-24 21:57:30,110.75,54.38
2025-06-24 21:57:31,110.0,54.38
2025-06-24 21:57:32,110.2,54.5
2025-06-24 21:57:33,110.42,54.5
2025-06-24 21:57:34,110.04,54.5
2025-06-24 21:57:35,109.87,54.5
2025-06-24 21:57:36,110.22,54.5
2025-06-24 21:57:37,109.93,54.62
2025-06-24 21:57:38,110.57,54.75
2025-06-24 21:57:39,110.17,54.88
2025-06-24 21:57:40,110.42,54.88
2025-06-24 21:57:41,110.0,54.88
2025-06-24 21:57:42,110.37,54.88
2025-06-24 21:57:43,110.48,54.88
2025-06-24 21:57:44,110.26,54.88
2025-06-24 21:57:45,110.19,54.88
2025-06-24 21:57:46,110.96,55.0
2025-06-24 21:57:47,110.18,55.0
2025-06-24 21:57:48,110.18,55.0
2025-06-24 21:57:49,110.7,55.12
2025-06-24 21:57:50,110.02,55.12
2025-06-24 21:57:51,110.0,55.25
2025-06-24 21:57:52,110.65,55.25
2025-06-24 21:57:53,110.29,55.25
2025-06-24 21:57:54,110.23,55.38
2025-06-24 21:57:55,110.61,55.38
2025-06-24 21:57:56,110.23,55.38
2025-06-24 21:57:59,120.59,57.62
2025-06-24 21:58:00,120.21,57.75
2025-06-24 21:58:01,119.99,57.88
2025-06-24 21:58:02,120.03,57.88
2025-06-24 21:58:03,120.21,57.88
2025-06-24 21:58:04,120.53,57.88
2025-06-24 21:58:05,120.58,57.88
2025-06-24 21:58:06,120.24,58.0
2025-06-24 21:58:07,120.64,58.0
2025-06-24 21:58:08,120.19,58.12
2025-06-24 21:58:09,120.33,58.12
2025-06-24 21:58:10,120.91,58.25
2025-06-24 21:58:11,120.3,58.25
2025-06-24 21:58:12,120.0,58.25
2025-06-24 21:58:13,120.33,58.38
2025-06-24 21:58:14,120.46,58.38
2025-06-24 21:58:15,120.48,58.5
2025-06-24 21:58:16,120.14,58.5
2025-06-24 21:58:17,120.17,58.5
2025-06-24 21:58:18,120.57,58.5
2025-06-24 21:58:19,120.47,58.5
2025-06-24 21:58:20,120.27,58.62
2025-06-24 21:58:21,120.37,58.62
2025-06-24 21:58:22,120.54,58.75
2025-06-24 21:58:23,120.0,58.75
2025-06-24 21:58:24,120.5,58.75
2025-06-24 21:58:25,120.71,59.0
2025-06-24 21:58:26,120.63,59.0
2025-06-24 21:58:27,120.45,59.0
2025-06-24 21:58:28,120.5,58.88
2025-06-24 21:58:31,130.56,63.25
2025-06-24 21:58:32,130.0,63.0
2025-06-24 21:58:33,130.5,62.75
2025-06-24 21:58:34,130.96,62.62
2025-06-24 21:58:35,130.46,62.5
2025-06-24 21:58:36,130.5,62.38
2025-06-24 21:58:37,130.33,62.25
2025-06-24 21:58:38,130.84,62.25
2025-06-24 21:58:39,130.77,62.12
2025-06-24 21:58:40,130.53,62.25
2025-06-24 21:58:41,130.93,62.25
2025-06-24 21:58:42,130.0,62.12
2025-06-24 21:58:43,130.17,62.12
2025-06-24 21:58:44,130.49,62.12
2025-06-24 21:58:45,130.62,62.12
2025-06-24 21:58:46,130.54,62.12
2025-06-24 21:58:47,130.97,62.12
2025-06-24 21:58:48,130.71,62.12
2025-06-24 21:58:49,130.41,62.12
2025-06-24 21:58:50,130.37,62.25
2025-06-24 21:58:51,130.23,62.25
2025-06-24 21:58:52,130.29,62.38
2025-06-24 21:58:53,130.0,62.38
2025-06-24 21:58:54,130.28,62.5
2025-06-24 21:58:55,130.81,62.5
2025-06-24 21:58:56,130.45,62.5
2025-06-24 21:58:57,130.6,62.5
2025-06-24 21:58:58,131.05,62.62
2025-06-24 21:58:59,130.57,62.62
2025-06-24 21:59:00,130.32,62.62
2025-06-24 21:59:03,139.99,65.12
2025-06-24 21:59:04,140.72,65.25
2025-06-24 21:59:05,140.57,65.38
2025-06-24 21:59:06,140.33,65.38
2025-06-24 21:59:07,140.48,65.38
2025-06-24 21:59:08,140.26,65.38
2025-06-24 21:59:09,140.49,65.5
2025-06-24 21:59:10,140.09,65.75
2025-06-24 21:59:11,141.73,65.62
2025-06-24 21:59:12,140.31,65.62
2025-06-24 21:59:13,140.48,65.62
2025-06-24 21:59:14,140.0,65.62
2025-06-24 21:59:15,140.49,65.75
2025-06-24 21:59:16,140.48,65.75
2025-06-24 21:59:17,140.29,65.88
2025-06-24 21:59:18,140.96,65.88
2025-06-24 21:59:19,140.27,66.0
2025-06-24 21:59:20,140.88,66.0
2025-06-24 21:59:21,140.25,66.0
2025-06-24 21:59:22,140.14,66.0
2025-06-24 21:59:23,140.0,66.0
2025-06-24 21:59:24,140.63,66.25
2025-06-24 21:59:25,140.0,66.25
2025-06-24 21:59:26,140.19,66.25
2025-06-24 21:59:27,140.85,66.25
2025-06-24 21:59:28,140.08,66.25
2025-06-24 21:59:29,140.3,66.25
2025-06-24 21:59:30,140.12,66.38
2025-06-24 21:59:31,140.37,66.38
2025-06-24 21:59:32,139.91,66.38
2025-06-24 21:59:35,149.99,69.0
2025-06-24 21:59:36,150.38,69.12
2025-06-24 21:59:37,150.26,69.12
2025-06-24 21:59:38,150.32,69.25
2025-06-24 21:59:39,150.38,69.25
2025-06-24 21:59:40,150.55,69.5
2025-06-24 21:59:41,150.09,69.38
2025-06-24 21:59:42,149.94,69.38
2025-06-24 21:59:43,150.49,69.38
2025-06-24 21:59:44,150.26,69.38
2025-06-24 21:59:45,150.23,69.38
2025-06-24 21:59:46,150.0,69.38
2025-06-24 21:59:47,150.19,69.38
2025-06-24 21:59:48,150.0,69.38
2025-06-24 21:59:49,150.03,69.5
2025-06-24 21:59:50,150.02,69.62
2025-06-24 21:59:51,150.61,69.62
2025-06-24 21:59:52,150.21,69.75
2025-06-24 21:59:53,150.45,69.75
2025-06-24 21:59:54,151.18,69.75
2025-06-24 21:59:55,150.56,70.0
2025-06-24 21:59:56,150.38,70.0
2025-06-24 21:59:57,150.0,70.0
2025-06-24 21:59:58,149.97,70.0
2025-06-24 21:59:59,150.38,70.0
2025-06-24 22:00:00,150.0,70.0
2025-06-24 22:00:01,150.59,70.0
2025-06-24 22:00:02,150.36,70.12
2025-06-24 22:00:03,150.35,70.12
2025-06-24 22:00:04,150.12,70.12
2025-06-24 22:00:07,160.13,72.88
2025-06-24 22:00:08,160.01,73.0
2025-06-24 22:00:09,160.92,73.12
2025-06-24 22:00:10,160.69,73.25
2025-06-24 22:00:11,160.51,73.25
2025-06-24 22:00:12,160.55,73.25
2025-06-24 22:00:13,160.8,73.25
2025-06-24 22:00:14,160.59,73.25
2025-06-24 22:00:15,160.32,73.25
2025-06-24 22:00:16,160.58,73.38
2025-06-24 22:00:17,160.58,73.5
2025-06-24 22:00:18,160.0,73.5
2025-06-24 22:00:19,161.48,73.5
2025-06-24 22:00:20,160.43,73.62
2025-06-24 22:00:21,160.86,73.62
2025-06-24 22:00:22,159.86,73.62
2025-06-24 22:00:23,160.0,73.62
2025-06-24 22:00:24,160.3,73.62
2025-06-24 22:00:25,160.71,73.75
2025-06-24 22:00:26,161.0,73.75
2025-06-24 22:00:27,161.2,73.75
2025-06-24 22:00:28,160.72,73.75
2025-06-24 22:00:29,160.69,73.88
2025-06-24 22:00:30,160.0,74.0
2025-06-24 22:00:31,160.96,74.0
2025-06-24 22:00:32,161.13,74.0
2025-06-24 22:00:33,160.09,74.0
2025-06-24 22:00:34,161.5,74.0
2025-06-24 22:00:35,161.11,74.0
2025-06-24 22:00:36,161.2,74.12
2025-06-24 22:00:39,170.54,76.75
2025-06-24 22:00:40,170.0,77.0
2025-06-24 22:00:41,170.2,77.0
2025-06-24 22:00:42,170.68,77.0
2025-06-24 22:00:43,170.9,77.0
2025-06-24 22:00:44,170.6,77.0
2025-06-24 22:00:45,170.52,77.12
2025-06-24 22:00:46,170.98,77.12
2025-06-24 22:00:47,170.63,77.12
2025-06-24 22:00:48,170.29,77.25
2025-06-24 22:00:49,170.83,77.25
2025-06-24 22:00:50,170.77,77.38
2025-06-24 22:00:51,170.0,77.38
2025-06-24 22:00:52,170.7,77.38
2025-06-24 22:00:53,170.48,77.75
2025-06-24 22:00:54,171.12,78.38
2025-06-24 22:00:55,170.48,78.88
2025-06-24 22:00:56,170.69,79.12
2025-06-24 22:00:57,169.9,79.75
2025-06-24 22:00:58,170.45,79.62
2025-06-24 22:00:59,170.29,79.62
2025-06-24 22:01:00,170.66,79.62
2025-06-24 22:01:01,170.0,80.12
2025-06-24 22:01:02,170.32,80.25
2025-06-24 22:01:03,171.26,80.25
2025-06-24 22:01:04,170.55,80.5
2025-06-24 22:01:05,169.98,80.5
2025-06-24 22:01:06,170.66,80.5
2025-06-24 22:01:07,170.05,80.5
2025-06-24 22:01:08,170.44,80.75
2025-06-24 22:01:09,170.43,80.88
